ckpt,prediction,ground_truth
1400,3,1
1400,12,24
1400,50,50
1400,10,10
1400,5,5
1400,120,40
1400,10,10
1400,5,26
1400,36,4
1400,14,9
1400,2,40
1400,800,800
1400,71,70
1400,44100,7300
1400,8,8
1400,720,720
1400,5,8
1400,540,1300
1400,32,5
1400,50,50
1400,200,480
1400,576,320
1400,159,324
1400,150,250
1400,3160,2640
1400,50,50
1400,120,240
1400,24,20
1400,350,80
1400,8,8
1400,16,260
1400,1230,482
1400,104,80
1400,110,35
1400,26,1
1400,7,5
1400,34,84
1400,83,153
1400,694,157
1400,40,40
1400,4,10
1400,4,10
1400,3,3
1400,67,9
1400,20,35
1400,3360,4000
1400,20,25
1400,98,90
1400,5,8
1400,45,10
1400,255,255
1400,4,7
1400,55,21
1400,30,30
1400,6,12
1400,2,4
1400,155,31
1400,6,8
1400,17,60
1400,14,14
1400,3,3
1400,240000,240000
1400,11,6
1400,6,8
1400,4,8
1400,3,200
1400,12,45
1400,2,2
1400,20,20
1400,224,112
1400,3,3
1400,3600,6000
1400,1,2
1400,36,30
1400,6,7
1400,13,13
1400,30,10
1400,15,5
1400,50,50
1400,3,2
1400,70,140
1400,2240,2450
1400,5,10
1400,8,12
1400,3,1
1400,33,15
1400,24,144
1400,6,8
1400,9400,4800
1400,6,10
1400,5,5
1400,32,32
1400,5,10
1400,12,8
1400,34,98
1400,10500,31800
1400,66,98
1400,240,160
1400,240,180
1400,500,500
1400,1000,10000
1400,48,17
1400,80,80
1400,3,2
1400,92,12
1400,20,15
1400,290,450
1400,360,40
1400,200,200
1400,500,100
1400,159,480
1400,20,40
1400,270,75
1400,15,15
1400,142,4400
1400,32,16
1400,36,81
1400,7,7
1400,8,12
1400,18,10
1400,4000,400
1400,20,20
1400,5,6
1400,10,10
1400,110,120
1400,5,2
1400,40,40
1400,3,3
1400,5,1
1400,5,5
1400,31,50
1400,50,50
1400,20,50
1400,623,621
1400,20,10
1400,14,14
1400,400,240
1400,92,128
1400,120,300
1400,113,276
1400,66,220
1400,30,3
1400,7,4
1400,36,84
1400,4,2
1400,3,6
1400,3,2
1400,80,25
1400,97,539
1400,1800,1800
1400,98,58
1400,1500,2350
1400,5,4
1400,6,7
1400,12,26
1400,5,2
1400,44,82
1400,300,72
1400,40,40
1400,48,16
1400,50,50
1400,22,52
1400,5,5
1400,87,79
1400,5,5
1400,130,40
1400,10,8
1400,5,4
1400,20,20
1400,16,14
1400,45,34
1400,68,68
1400,20,10
1400,35000,25000
1400,7237,6277
1400,720,1800
1400,70,70
1400,50,50
1400,4,10
1400,10,10
1400,3,3
1400,320,250
1400,175,150
1400,70,55
1400,34,22
1400,100,100
1400,21,23
1400,2,2
1400,2,5
1400,250,100
1400,24,25
1400,18,24
1400,18,18
1400,77,77
1400,3,3
1400,1680,294
1400,36,9
1400,2250000,1450000
1400,2,2
1400,62,70
1400,21,5
1400,30,140
1400,2,8
1400,3,2
1400,45,45
1400,5,5
1400,80,80
1400,2,5
1400,16,12
1400,78,342
1400,31,33
1400,50,40
1400,227,227
1400,75,75
1400,2,4
1400,11,5
1400,310,310
1400,8,10
1400,8,8
1400,10,10
1400,21,6
1400,30,10
1400,50,15
1400,104,76
1400,80,100
1400,90,72
1400,11,14
1400,9000,17000
1400,331000,118000
1400,22,22
1400,350,90
1400,2,2
1400,30,3
1400,3,13
1400,5,10
1400,5,50
1400,3,2
1400,15400,10800
1400,2,2
1400,5,2
1400,31,28
1400,47,49
1400,20,10
1400,180,180
1400,4,4
1400,2,1
1400,694,11232
1400,1,2
1400,120,163
1400,31,30
1400,20,100
1400,4,3
1400,30,2
1400,36,50
1400,2,2
1400,300,750
1400,7,5
1400,10,10
1400,576,1248
1400,131,27
1400,70,90
1400,31,9
1400,1200,800
1400,6,3
1400,48,272
1400,3,6
1400,27,24
1400,4125,6250
1400,102,66
1400,142,448
1400,2,2
1400,100,50
1400,31,17
1400,6,5
1400,207,221
1400,50,48
1400,168,78
1400,3,6
1400,13,16
1400,6,6
1400,110,106
1400,50,25
1400,3,2
1400,32,72
1400,7,2
1400,11,7
1400,35,10
1400,100,110
1400,1,1
1400,100,100
1400,6,6
1400,6,5
1400,18,18
1400,5,3
1400,160000,70000
1400,540,540
1400,13,20
1400,56,64
1400,260,260
1400,240,160
1400,45,45
1400,472,460
1400,366,366
1400,694,694
1400,13,13
1400,18,18
1400,60,60
1400,125,125
1400,330,230
1400,57500,57500
1400,7,7
1400,8,6
1400,15,15
1400,14,14
1400,6,7
1400,4,8
1400,26,26
1400,2,2
1400,188,243
1400,240,16
1400,25,25
1400,104,104
1400,50,80
1400,35,35
1400,3,5
1400,235,235
1400,2,12
1400,656,500
1400,305,210
1400,66,36
1400,147,147
1400,130,40
1400,20,20
1400,54,54
1400,3528,3528
1400,43,43
1400,296,296
1400,27,27
1400,38,38
1400,30,16
1400,50,70
1400,50,48
1400,665,665
1400,180,180
1400,6,7
1400,20,20
1400,16,12
1400,60,60
1400,25,25
1400,1318,1218
1400,105,105
1400,98,84
1400,34,34
1400,98,101
1400,291,90
1400,27,27
1400,67,67
1400,140000,140000
1400,44,36
1400,2,2
1400,255,335
1400,337,60
1400,45,31
1400,13,13
1400,48,120
1400,13,23
1400,72,72
1400,2,4
1400,1000,1000
1400,2325,2325
1400,3,2
1400,20,8
1400,30,30
1400,1570,2280
1400,32,64
1400,694,594
1400,180,180
1400,2,2
1400,13,8
1400,7,5
1400,230,230
1400,10,5
1400,2,14
1400,18,18
1400,3,3
1400,540,540
1400,15,20
1400,56,64
1400,260,260
1400,472,460
1400,366,366
1400,694,694
1400,13,13
1400,60,60
1400,125,125
1400,330,230
1400,57500,57500
1400,7,7
1400,8,6
1400,14,14
1400,6,7
1400,4,8
1400,26,26
1400,2,2
1400,169,243
1400,240,16
1400,25,25
1400,104,104
1400,66,80
1400,35,35
1400,3528,3528
1400,43,43
1400,665,665
1400,1318,1218
1600,18,18
1600,48,48
1600,720,720
1600,400,400
1600,500,500
1600,71,71
1600,18000,18000
1600,8,8
1600,4,4
1600,3,3
1600,200,200
1600,20,20
1600,1000,1000
1600,88,88
1600,11,11
1600,30,30
1600,18,18
1600,40,40
1600,1170,1170
1600,168,168
1600,5,5
1600,26,26
1600,10,10
1600,160,160
1600,82,82
1600,310,310
1600,14,14
1600,20,20
1600,4,4
1600,15,15
1600,45,45
1600,308,308
1600,227,227
1600,42,42
1600,60000,60000
1600,366,366
1600,15,15
1600,26,26
1600,45,45
1600,17,17
1600,20,20
1600,17,17
1600,24,24
1600,22,22
1600,1,1
1600,2,2
1600,1000,1000
1600,2,2
1600,240000,240000
1600,67,67
1600,5,5
1600,60,60
1600,17,17
1600,11,11
1600,255,255
1600,3,3
1600,25,25
1600,12,12
1600,240,240
1600,34,34
1600,1800,1800
1600,65960,65960
1600,98,98
1600,12,12
1600,130,130
1600,68,68
1600,11,11
1600,12,12
1600,25,25
1600,2,2
1600,54,54
1600,3,3
1600,1600,1600
1600,350,350
1600,45,45
1600,2100,2100
1600,75,75
1600,24,24
1600,490,490
1600,144,144
1600,826,826
1600,30,30
1600,6,6
1600,98,98
1600,205,205
1600,22,22
1600,20,20
1600,975,975
1600,1,1
1600,2880000,2880000
1600,36,36
1600,36,36
1600,38,38
1600,72,72
1600,32,32
1600,500,500
1600,25,25
1600,20,20
1600,4000,4000
1600,525,525
1600,18,18
1600,48,48
1600,720,720
1600,400,400
1600,500,500
1600,71,71
1600,18000,18000
1600,8,8
1600,4,4
1600,3,3
1600,200,200
1600,20,20
1600,1000,1000
1600,88,88
1600,11,11
1600,30,30
1600,18,18
1600,40,40
1600,1170,1170
1600,168,168
1600,5,5
1600,26,26
1600,10,10
1600,160,160
1600,82,82
1600,310,310
1600,14,14
1600,20,20
1600,4,4
1600,15,15
1600,45,45
1600,308,308
1600,227,227
1600,42,42
1600,60000,60000
1600,366,366
1600,15,15
1600,26,26
1600,45,45
1600,17,17
1600,20,20
1600,17,17
1600,24,24
1600,22,22
1600,1,1
1600,2,2
1600,1000,1000
1600,2,2
1600,240000,240000
1600,67,67
1600,5,5
1600,60,60
1600,17,17
1600,11,11
1600,255,255
1600,3,3
1600,25,25
1600,12,12
1600,240,240
1600,34,34
1600,1800,1800
1600,65960,65960
1600,98,98
1600,12,12
1600,130,130
1600,68,68
1600,11,11
1600,12,12
1600,25,25
1600,2,2
1600,54,54
1600,3,3
1600,1600,1600
1600,350,350
1600,45,45
1600,2100,2100
1600,75,75
1600,24,24
1600,490,490
1600,144,144
1600,826,826
1600,30,30
1600,6,6
1600,98,98
1600,205,205
1600,22,22
1600,20,20
1600,975,975
1600,1,1
1600,2880000,2880000
1600,36,36
1600,36,36
1600,38,38
1600,72,72
1600,32,32
1600,500,500
1600,25,25
1600,20,20
1600,4000,4000
1600,525,525
1600,6,6
1600,2,2
1600,4,4
1600,100,100
1600,4000,4000
1600,100,100
1600,200,200
1600,4,4
1600,50,50
1600,4,4
1600,5,5
1600,4,4
1600,3,3
1600,66,66
1600,4,4
1600,3,3
1600,6,6
1600,10,10
1600,30,30
1600,1,1
1600,4,4
1600,60,60
1600,50,50
1600,13,13
1600,10,10
1600,30,30
1600,56,56
1600,30,30
1600,12,12
1600,3,3
1600,4,4
1600,4,4
1600,300,300
1600,60,60
1600,5,5
1600,4,4
1600,30,30
1600,2,2
1600,3,3
1600,5,5
1600,1,1
1600,55,55
1600,16,16
1600,4,4
1600,50,50
1600,75,75
1600,400000,400000
1600,36,36
1600,55,55
1600,3,3
1600,5,5
1600,6,6
1600,2,2
1600,23,23
1600,10,10
1600,120,120
1600,7,7
1600,6,6
1600,100,100
1600,150,150
1600,6,6
1600,8,8
1600,5,5
1600,8,8
1600,13,13
1600,20,20
1600,5,5
1600,55,55
1600,8,8
1600,3,3
1600,24,24
1600,50,50
1600,40,40
1600,400,400
1600,11,11
1600,40,40
1600,200,200
1600,6,6
1600,25,25
1600,1,1
1600,93,93
1600,60,60
1600,33,33
1600,60,60
1600,3,3
1600,50,50
1600,4000,4000
1600,8,8
1600,5,5
1600,12,12
1600,6,6
1600,24,24
1600,520,520
1600,2,2
1600,4,4
1600,3,3
1600,3500,3500
1600,12,12
1600,74,74
1600,18,18
1600,3,3
1600,50,50
1600,45,45
1600,1,1
1600,20,20
1600,47,47
1600,6,6
1600,5,5
1600,3200,3200
1600,10,10
1600,3160,3160
1600,6,6
1600,240,240
1600,5,5
1600,3,3
1600,10,10
1600,66,66
1600,175,175
1600,940,940
1600,48,48
1600,20,20
1600,5,5
1600,803,803
1600,9,9
1600,43,43
1600,3,3
1600,18,18
1600,-10,-10
1600,120,120
1600,2,2
1600,11,11
1600,3,3
1600,50,50
1600,34,34
1600,50,50
1600,15,15
1600,40,40
1600,1128,1128
1600,9,9
1600,140,140
1600,12,12
1600,21,21
1600,306,306
1600,1,1
1600,30,30
1600,22,22
1600,300,300
1600,6,6
1600,11,11
1600,48,48
1600,50,50
1600,50,50
1600,17,17
1600,5,5
1600,159,159
1600,16,16
1600,12,12
1600,2,2
1600,1,1
1600,92,92
1600,315,315
1600,2,2
1600,2800,2800
1600,700,700
1600,250,250
1600,180,180
1600,70,70
1600,350,350
1600,168,168
1600,64,64
1600,3,3
1600,440,440
1600,5600,5600
1600,5,5
1600,13,13
1600,5,5
1600,5,5
1600,3,3
1600,224000,224000
1600,50,50
1600,6,6
1600,10,10
1600,2,2
1600,15,15
1600,20,20
1600,6,6
1600,280,280
1600,160,160
1600,360,360
1600,98,98
1600,9092,9092
1600,20,20
1600,150,150
1600,40,40
1600,7,7
1600,75,75
1600,4,4
1600,3,3
1600,30,30
1600,40,40
1600,100,100
1600,291,291
1600,2,2
1600,540,540
1600,20,20
1600,12,12
1600,10,10
1600,98,98
1600,5,5
1600,21,21
1600,5,5
1600,5,5
1600,1,1
1600,16,16
1600,5,5
1600,360,360
1600,20,20
1600,2,2
1600,17,17
1600,50,50
1600,25,25
1600,7,7
1600,18,18
1600,7,7
1600,4,4
1600,15,15
1600,13,13
1600,16,16
1600,3,3
1600,7,7
1600,38,38
1600,5,5
1600,36,36
1600,280,280
1600,50,50
1600,100,100
1600,10,10
1600,120,120
1600,90,90
1600,2,2
1600,50,50
1600,73,73
1600,25,25
1600,168000,168000
1600,900,900
1600,8,8
1600,30,30
1600,10,10
1600,500,500
1600,75,75
1600,50,50
1600,20,20
1600,2,2
1600,3,3
1600,4,4
1600,200,200
1600,250,250
1600,2000,2000
1600,36,36
1600,3,3
1600,6,6
1600,180,180
1600,12,12
1600,310,310
1600,5,5
1600,6,6
1600,30,30
1600,14,14
1600,150,150
1600,138,138
1600,24,24
1600,27,27
1600,1,1
1600,23,23
1600,736,736
1600,200,200
1600,20,20
1600,6,6
1600,500,500
1600,90,90
1600,110,110
1600,3,3
1600,26,26
1600,1,1
1600,240,240
1600,14400,14400
1600,200,200
1600,60,60
1600,320,320
1600,15,15
1600,3430,3430
1600,5,5
1600,55,55
1600,20,20
1600,5000,5000
1600,80,80
1600,70,70
1600,8,8
1600,10,10
1600,4,4
1600,77,77
1600,28,28
1600,20,20
1600,180,180
1600,30,30
1600,4,4
1600,145,145
1600,24,24
1600,45,45
1600,15,15
1600,100,100
1600,15,15
1600,16,16
1600,80,80
1600,22,22
1600,7,7
1600,18,18
1600,24,24
1600,120,120
1600,459,459
1600,200,200
1600,4,4
1600,131250,131250
1600,2,2
1600,7,7
1600,5,5
1600,8,8
1600,10,10
1600,623,623
1600,1,1
1600,31,31
1600,12,12
1600,2,2
1600,665,665
1600,4,4
1600,20,20
1600,1,1
1600,29,29
1600,16,16
1600,1,1
1600,3,3
1600,1,1
1600,2000,2000
1600,4,4
1600,30,30
1600,5,5
1600,5,5
1600,2,2
1600,100,100
1600,296,296
1600,2,2
1600,3,3
1600,140000,140000
1600,9,9
1600,15,15
1600,40,40
1600,105,105
1600,1,1
1600,2600,2600
1600,100,100
1600,81,81
1600,20,20
1600,21,21
1600,1,1
1600,17,17
1600,72000,72000
1600,3,3
1600,15,15
1600,17,17
1600,30,30
1600,8,8
1600,3,3
1600,1000,1000
1600,80,80
1600,48,48
1600,4,4
1600,300,300
1600,40,40
1600,12,12
1600,13,13
1600,105,105
1600,428,428
1600,54,54
1600,40,40
1600,2,2
1600,5,5
1600,390,390
1600,1509,1509
1600,10,10
1600,1,1
1600,30,30
1600,36,36
1600,3,3
1600,14,14
1600,70,70
1600,360,360
1600,12,12
1600,700,700
1600,99,99
1600,260,260
1600,6,6
1600,35,35
1600,1,1
1600,4,4
1600,40,40
1600,1110,1110
1600,30,30
1600,5,5
1600,88000,88000
1600,24,24
1600,18,18
1600,6,6
1600,10,10
1600,25,25
1600,24,24
1600,9,9
1600,31,31
1600,10,10
1600,87,87
1600,5,5
1600,576,576
1600,20,20
1600,4,4
1600,21,21
1600,20,20
1600,4,4
1600,3,3
1600,16,16
1600,17,17
1600,55,55
1600,10,10
1600,1,1
1600,10,10
1600,32,32
1600,5000,5000
1600,160,160
1600,5,5
1600,1090,1090
1600,2,2
1600,133,133
1600,10,10
1600,24,24
1600,150000,150000
1600,109,109
1600,12,12
1600,2,2
1600,341,341
1600,2,2
1600,4,4
1600,30,30
1600,420,420
1600,38,38
1600,30,30
1600,16,16
1600,65960,65960
1600,3,3
1600,34,34
1600,42,42
1600,3,3
1600,30,30
1600,27,27
1600,5,5
1600,570,570
1600,3,3
1600,8,8
1600,100,100
1600,240,240
1600,100,100
1600,34,34
1600,91,91
1600,-3,-3
1600,45,45
1600,1200,1200
1600,5,5
1600,3,3
1600,30,30
1600,50,50
1600,27,27
1600,56,56
1600,84,84
1600,92,92
1600,36,36
1600,2,2
1600,320,320
1600,2,2
1600,21,21
1600,3,3
1600,3200,3200
1600,5,5
1600,1,1
1600,13,13
1600,26,26
1600,59,59
1600,54,54
1600,30,30
1600,16,16
1600,125,125
1600,2,2
1600,4,4
1600,14,14
1600,1920,1920
1600,41,41
1600,108,108
1600,450,450
1600,5,5
1600,3528,3528
1600,20,20
1600,145,145
1600,147,147
1600,120,120
1600,200,200
1600,100,100
1600,5760,5760
1600,53,53
1600,32,32
1600,1050,1050
1600,64,64
1600,83,83
1600,160,160
1600,120,120
1600,240,240
1600,50,50
1600,1,1
1600,15,15
1600,20,20
1600,78,78
1600,6,6
1600,3,3
1600,10,10
1600,65,65
1600,101,101
1600,104,104
1600,1,1
1600,350,350
1600,15,15
1600,2,2
1600,230,230
1600,2,2
1600,5,5
1600,42,42
1600,26,26
1600,15400,15400
1600,175,175
1600,20,20
1600,100,100
1600,50,50
1600,130000,130000
1600,2,2
1600,225,225
1600,14000,14000
1600,6,6
1600,72,72
1600,25,25
1600,42,42
1600,18,18
1600,57500,57500
1600,98,98
1600,800,800
1600,3,3
1600,18,18
1600,250,250
1600,32,32
1600,2,2
1600,50,50
1600,35,35
1600,10,10
1600,66,66
1600,90,90
1600,14,14
1600,300,300
1600,40000,40000
1600,120,120
1600,3,3
1600,432,432
1600,312,312
1600,40,40
1600,13,13
1600,192,192
1600,188,188
1600,216,216
1600,36,36
1600,4,4
1600,78,78
1600,40,40
1600,1240,1240
1600,20,20
1600,9,9
1600,104,104
1600,4,4
1600,70,70
1600,16,16
1600,15,15
1600,4,4
1600,4,4
1600,11,11
1600,3,3
1600,14,14
1600,18,18
1600,6,6
1600,123,123
1600,25,25
1600,3,3
1600,50,50
1600,8,8
1600,300,300
1600,15,15
1600,276000,276000
1600,880,880
1600,255,255
1600,2400,2400
1600,142,142
1600,50,50
1600,235,235
1600,3,3
1600,5,5
1600,24,24
1600,4,4
1600,16,16
1600,33,33
1600,27,27
1600,15,15
1600,56,56
1600,12,12
1600,36,36
1600,7,7
1600,4,4
1600,270,270
1600,10,10
1600,240,240
1600,3,3
1600,37,37
1600,3000,3000
1600,35,35
1600,67,67
1600,1,1
1600,2,2
1600,5,5
1600,38,38
1600,40,40
1600,20,20
1600,38,38
1600,93,93
1600,694,694
1600,15,15
1600,2,2
1600,6,6
1600,20,20
1600,11,11
1600,74,74
1600,1375,1375
1600,50,50
1600,75,75
1600,31,31
1600,13,13
1600,5600,5600
1600,60,60
1600,72,72
1600,100,100
1600,6400,6400
1600,60,60
1600,44,44
1600,19,19
1600,60,60
1600,100,100
1600,10,10
1600,16,16
1600,215,215
1600,20,20
1600,10,10
1600,105,105
1600,3,3
1600,4000,4000
1600,260,260
1600,1100,1100
1600,2,2
1600,220,220
1600,22,22
1600,23,23
1600,7,7
1600,8,8
1600,138,138
1600,90,90
1600,15,15
1600,100,100
1600,16,16
1600,31,31
1600,700,700
1600,1,1
1600,6,6
1600,20,20
1600,26,26
1600,2,2
1600,66,66
1600,4,4
1600,32,32
1600,247,247
1600,60,60
1600,5,5
1600,50,50
1600,1,1
1600,25,25
1600,14,14
1600,5,5
1600,1200,1200
1600,132,132
1600,142,142
1600,12,12
1600,95,95
1600,12,12
1600,11,11
1600,155,155
1600,89,89
1600,25,25
1600,9,9
1600,350,350
1600,3,3
1600,3,3
1600,18000,18000
1600,300,300
1600,34,34
1600,144,144
1600,160,160
1600,48,48
1600,40,40
1600,75,75
1600,162000,162000
1600,36,36
1600,92,92
1600,2304,2304
1600,35,35
1600,21,21
1600,11,11
1600,1,1
1600,8400,8400
1600,3,3
1600,85,85
1600,3,3
1600,20,20
1600,4000,4000
1600,32,32
1600,120,120
1600,5,5
1600,4,4
1600,50,50
1600,2,2
1600,1000,1000
1600,4,4
1600,4,4
1600,15,15
1600,80,80
1600,1,1
1600,9,9
1600,170,170
1600,9300,9300
1600,79,79
1600,575,575
1600,30,30
1600,3,3
1600,6,6
1600,130,130
1600,7,7
1600,4,4
1600,10,10
1600,45,45
1600,150,150
1600,975,975
1600,3,3
1600,6,6
1600,2,2
1600,30,30
1600,3,3
1600,20,20
1600,36,36
1600,12,12
1600,6,6
1600,24,24
1600,3000,3000
1600,11,11
1600,2,2
1600,10,10
1600,15,15
1600,35,35
1600,6,6
1600,4,4
1600,43500,43500
1600,110,110
1600,120,120
1600,40,40
1600,5,5
1600,3,3
1600,12,12
1600,3,3
1600,12,12
1600,4,4
1600,3,3
1600,25,25
1600,5,5
1600,32,32
1600,280,280
1600,3,3
1600,10,20
1600,350,40
1600,6,6
1600,1,1
1600,11,12
1600,280,168
1600,2,2
1600,25,25
1600,400,2000
1600,35,60
1600,3,5
1600,24,9
1600,60,60
1600,26,16
1600,366,366
1600,32,16
1600,385000,385000
1600,36,60
1600,8,8
1600,20,20
1600,1000,500
1600,16,42
1600,36,18
1600,2800,5600
1600,20,80
1600,3,5
1600,55,16
1600,30,25
1600,26,26
1600,3,5
1600,140,280
1600,10,4
1600,72,54
1600,130,172
1600,60,60
1600,11,8
1600,66,75
1600,280,80
1600,2,2
1600,9,22
1600,26,26
1600,50,50
1600,92,132
1600,47,49
1600,227,162
1600,15,60
1600,50,20
1600,2600,2280
1600,4,4
1600,17,8
1600,200,280
1600,4,2
1600,3,2
1600,8,4
1600,21,21
1600,2,2
1600,50,10
1600,36,45
1600,17,17
1600,36,36
1600,40,80
1600,6,5
1600,320,320
1600,360,360
1600,5,6
1600,4000,15000
1600,6,5
1600,20,10
1600,1200,720
1600,9,4
1600,5,16
1600,694,594
1600,30,15
1600,21,30
1600,2,2
1600,5,2
1600,1,1
1600,11,6
1600,15,30
1600,30,90
1600,6,5
1600,8000,4000
1600,3,3
1600,692,1198
1600,30,28
1600,12,8
1600,3,3
1600,10,15
1600,50,11
1600,800,1000
1600,4000,5000
1600,5,14
1600,168,168
1600,16,11
1600,52500,180000
1600,3,3
1600,40,40
1600,2,2
1600,12,8
1600,500,1000
1600,2,5
1600,576,576
1600,42,44
1600,200,200
1600,50,50
1600,12,20
1600,310,62
1600,25,25
1600,18,27
1600,36,36
1600,250,80
1600,90,40
1600,14,350
1600,188000,129200
1600,138,298
1600,200000,17500
1600,2,8
1600,30,52
1600,8,10
1600,2,2
1600,19,842
1600,60,60
1600,100,140
1600,16,16
1600,320,100
1600,200,160
1600,3,8
1600,104,132
1600,50,50
1600,4,4
1600,12,12
1600,66,56
1600,25,75
1600,2,2
1600,120,100
1600,2,4
1600,2,3
1600,8,3
1600,6,4
1600,45,36
1600,31,42
1600,31,16
1600,60000,60000
1600,100,100
1600,60,20
1600,15,20
1600,2100,1400
1600,360,360
1600,1000,1000
1600,34,34
1600,1,1
1600,60,60
1600,130,100
1600,167,187
1600,60,37
1600,32,29
1600,32,4
1600,1050,1875
1600,120,120
1600,480,720
1600,31,19
1600,2,67
1600,4,6
1600,300,100
1600,18,18
1600,17,31
1600,2940,1596
1600,3,2
1600,66,80
1600,3,4
1600,21,12
1600,66,66
1600,21,50
1600,4,6
1600,16,14
1600,5,9
1600,4,3
1600,240,150
1600,32,48
1600,4,15
1600,5,50
1600,10,10
1600,8,2
1600,50,80
1600,25,60
1600,40000,20000
1600,11,11
1600,30000,45000
1600,18,12
1600,40,40
1600,300,300
1600,5,17
1600,255,195
1600,17,16
1600,40,100
1600,2,5
1600,500,7500
1600,5,1
1600,56,120
1600,50,50
1600,50,25
1600,20,10
1600,4,2
1600,5,4
1600,2400,2400
1600,50,70
1600,44,50
1600,66,88
1600,43,54
1600,70,90
1600,300,18
1600,422,410
1600,50,5
1600,17,21
1600,20,40
1600,6,6
1600,142,15
1600,480,452
1600,30,24
1600,57,83
1600,10,21
1600,260,150
1600,252,1260
1600,3,4
1600,2,2
1600,375,375
1600,36,45
1600,1600,1600
1600,13,4
1600,6,6
1600,24,8
1600,70,27
1600,8,21
1600,24,33
1600,1000,5000
1600,17,17
1600,12,12
1600,1,4
1600,15,10
1600,3,1
1600,500,800
1600,8,2
1600,10,6
1600,472,460
1600,240,40
1600,30,15
1600,2,2
1600,3,5
1600,826,826
1600,6,20
1600,60,70
1600,3,30
1600,3,4
1600,42,48
1600,16,10
1600,5,20
1600,37800,11050
1600,656,500
1600,694,1210
1600,480,120
1600,32,64
1600,120,60
1600,54,84
1600,5,2
1600,570,770
1600,160,20
1600,2,4
1600,5,15
1600,20,8
1600,25,25
1600,5,20
1600,40,40
1600,50,240
1600,12,10
1600,30,20
1600,50,25
1600,10,3000
1600,50,20
1600,87,68
1600,21600,64800
1600,21,21
1600,50,120
1600,205,205
1600,390,374
1600,8,54
1600,1,8
1600,56,56
1600,10,6
1600,36000,85000
1600,2,2
1600,20,40
1600,6,6
1600,20,20
1600,20,20
1600,30,93
1600,5,70
1600,40,48
1600,5,5
1600,6,15
1600,4,5
1600,4,15
1600,15,15
1600,350,400
1600,1,8
1600,3,4
1600,275,335
1600,3,3
1600,130,120
1600,8,7
1600,13,20
1600,42,39
1600,20,2
1600,50,80
1600,9,9
1600,28,45
1600,90,120
1600,30000,20000
1600,10,13
1600,5,5
1600,60,50
1600,15,105
1600,42,42
1600,20,15
1600,8,16
1600,11,11
1600,560,840
1600,5,5
1600,120,100
1600,30,30
1600,1318,1218
1600,13,3
1600,200,200
1600,50,50
1600,224000,95200
1600,131,113
1600,20,20
1600,31,26
1600,5,2
1600,155,251
1600,50,50
1600,30,16
1600,31,32
1600,6,12
1600,160,220
1600,8640,7400
1600,50,50
1600,32,34
1600,8,8
1600,36,44
1600,9,11
1600,16,14
1600,87,123
1600,1,1
1600,12,24
1600,38,14
1600,13,39
1600,3000,7200
1600,26,20
1600,700,700
1600,3000,5000
1600,45,45
1600,193,193
1600,22,20
1600,30,60
1600,1590,1430
1600,50,25
1600,142,135
1600,540,1080
1600,700,1500
1600,150,200
1600,576,96
1600,98,122
1600,21,21
1600,5,5
1600,50,450
1600,70,90
1600,2,100
1600,20,110
1600,6,6
1600,96,160
1600,700,675
1600,50,45
1600,490,490
1600,36,48
1600,307,60
1600,4,7
1600,291,200
1600,35,60
1600,30,75
1600,3,3
1600,3,3
1600,142,336
1600,17,7
1600,11,9
1600,3,3
1600,6,5
1600,30,56
1600,300,600
1600,15,11
1600,3,5
1600,4,2
1600,312,348
1600,30,30
1600,3,8
1600,5000,3000
1600,120,15
1600,54,54
1600,48,6
1600,30,27
1600,63,87
1600,2,4
1600,40,75
1600,26,20
1600,91,273
1600,50,25
1600,13,23
1600,5,4
1600,60,48
1600,240000,330000
1600,4,4
1600,100,50
1600,80,52
1600,90,104
1600,6,7
1600,4,5
1600,12,10
1600,350,398
1600,186,180
1600,1000,1000
1600,7200,9360
1600,9,5
1600,100,50
1600,200,120
1600,1,1
1600,4,7
1600,4,4
1600,54,18
1600,47,9
1600,3,3
1600,20,20
1600,3,3
1600,17,4
1600,40,40
1600,3,5
1600,48,120
1600,400,200
1600,30000,27000
1600,50,50
1600,31,51
1600,2,14
1600,50,54
1600,291,30
1600,220,110
1600,27,27
1600,20,42
1600,150,195
1600,12,12
1600,22,28
1600,5,12
1600,2,10
1600,9,2
1600,98,101
1600,10,20
1600,42,42
1600,175,225
1600,30,20
1600,18,18
1600,2,2
1600,160000,40000
1600,36,189
1600,3,2
1600,13,12
1600,17,7
1600,32,160
1600,6,6
1600,3,4
1600,230,2
1600,48,12
1600,18,18
1600,4,4
1600,50,15
1600,26,38
1600,400,300
1600,50,50
1600,12,10
1600,3,1
1600,39,21
1600,400,400
1600,30,50
1600,27,9
1600,9,10
1600,3,2
1600,90,310
1600,560,560
1600,4000,8000
1600,576,2400
1600,89,147
1600,250,500
1600,10,10
1600,10,25
1600,3,3
1600,6,25
1600,4,4
1600,24,6
1600,78,120
1600,30,10
1600,2,2
1600,30,30
1600,48,16
1600,5,5
1600,2,10
1600,20,4200
1600,6,6
1600,4,7
1600,3,3
1600,17,23
1600,50,50
1600,15,15
1600,50,60
1600,48,56
1600,1,1
1600,60,60
1600,32,20
1600,36,32
1600,3,3
1600,2000,3000
1600,25,20
1600,72000,90000
1600,21,23
1600,20,33
1600,10,12
1600,50,48
1600,1000,1000
1600,36,36
1600,20,32
1600,8,5
